"County  ","Block Group   ","Receptor","X / Y [m]           ","COPC Name                                 ","CAS Number","Inhalation Risk Cancer Risk Resident Adult","Inhalation Risk Hazard Index Resident Adult"
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Naphthalene                               ","91-20-3   ","4.76E-06                                  ","3.62E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Nickel                                    ","7440-02-0 ","3.08E-07                                  ","1.07E-01                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Diethylene Glycol Butyl Ether             ","112-34-5  ","0.00E+00                                  ","1.45E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Acrolein                                  ","107-02-8  ","0.00E+00                                  ","3.79E-01                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","OctaCDD, 1,2,3,4,6,7,8,9-                 ","3268-87-9 ","6.05E-08                                  ","4.51E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","OctaCDF, 1,2,3,4,6,7,8,9-                 ","39001-02-0","8.15E-11                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Acrylonitrile                             ","107-13-1  ","6.81E-11                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","PM2.5 Diesel                              ","MDPM25    ","2.72E-04                                  ","4.23E-01                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Propylene Oxide                           ","75-56-9   ","3.47E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","PentaCDD, 1,2,3,7,8-                      ","40321-76-4","5.71E-08                                  ","4.35E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","PentaCDF, 1,2,3,7,8-                      ","57117-41-6","1.54E-08                                  ","1.09E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","PentaCDF, 2,3,4,7,8-                      ","57117-31-4","7.48E-08                                  ","9.29E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Pentachloronitrobenzene (PCNB)            ","82-68-8   ","3.94E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Pentachlorophenol                         ","87-86-5   ","1.98E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Phenol                                    ","108-95-2  ","0.00E+00                                  ","5.66E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Anthracene                                ","120-12-7  ","7.82E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Antimony                                  ","7440-36-0 ","0.00E+00                                  ","7.54E-04                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Selenium                                  ","7782-49-2 ","0.00E+00                                  ","7.52E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Styrene                                   ","100-42-5  ","0.00E+00                                  ","4.76E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Triethylamine                             ","121-44-8  ","0.00E+00                                  ","1.11E-03                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Trimethylbenzenes, Unspeciated            ","25551-13-7","0.00E+00                                  ","2.05E-03                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","TetraCDD, 2,3,7,8-                        ","1746-01-6 ","3.68E-08                                  ","2.47E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","TetraCDF, 2,3,7,8-                        ","51207-31-9","3.00E-08                                  ","2.26E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Tetrachloroethylene (Perchloroethylene)   ","127-18-4  ","1.49E-07                                  ","5.27E-04                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Toluene                                   ","108-88-3  ","0.00E+00                                  ","3.60E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Trichloroethane, 1,1,1-                   ","71-55-6   ","0.00E+00                                  ","1.71E-04                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Arsenic                                   ","7440-38-2 ","1.08E-06                                  ","3.90E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Trichloroethylene                         ","79-01-6   ","2.41E-09                                  ","6.99E-04                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Trichlorophenol, 2,4,6-                   ","88-06-2   ","3.08E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Vinyl Chloride                            ","75-01-4   ","1.16E-09                                  ","1.14E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Xylenes (Mixed Isomers)                   ","1330-20-7 ","0.00E+00                                  ","4.36E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Pentachlorobiphenyls, Unspeciated         ","25429-29-2","3.47E-08                                  ","3.02E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Tetrachlorobiphenyls, Unspeciated         ","26914-33-0","1.63E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Trichlorobiphenyl 2,4,4'-                 ","7012-37-5 ","1.03E-11                                  ","7.31E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Monochlorobiphenyl 2-                     ","2051-60-7 ","8.72E-14                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(a)Fluoranthene                      ","203-33-8  ","1.59E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(G,H,I)Perylene                      ","191-24-2  ","1.04E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Dichlorobiphenyl 4,4'-                    ","2050-68-2 ","4.10E-14                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzofluoranthenes, Unspeciated           ","56832-73-6","7.40E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzene                                   ","71-43-2   ","5.50E-06                                  ","5.49E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(a)Anthracene                        ","56-55-3   ","2.16E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(a)Pyrene                            ","50-32-8   ","7.90E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(b)Fluoranthene                      ","205-99-2  ","3.70E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzo(k)Fluoranthene                      ","207-08-9  ","1.17E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Benzyl chloride                           ","100-44-7  ","2.88E-09                                  ","8.96E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Beryllium                                 ","7440-41-7 ","2.56E-08                                  ","1.12E-03                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Bromoform (Tribromomethane)               ","75-25-2   ","2.84E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Chloroacetophenone 2-                     ","532-27-4  ","0.00E+00                                  ","2.75E-05                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Cobalt                                    ","7440-48-4 ","6.60E-07                                  ","2.84E-02                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Cresol Mixed Isomers                      ","1319-77-3 ","0.00E+00                                  ","9.95E-06                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Cadmium                                   ","7440-43-9 ","1.47E-07                                  ","9.43E-03                                   "
"Hennepin","27-053-1054001","23821   ","479299.9 / 4979800.2","Carbon Tetrachloride                      ","56-23-5   ","2.03E-09                                  ","2.91E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trimethylbenzene 1,2,4-                   ","95-63-6   ","0.00E+00                                  ","2.28E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chlorine                                  ","7782-50-5 ","0.00E+00                                  ","6.88E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chlorobenzene                             ","108-90-7  ","0.00E+00                                  ","2.01E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chloroform (Trichloromethane)             ","67-66-3   ","2.77E-06                                  ","7.97E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methylcholanthrene 3-                     ","56-49-5   ","7.31E-10                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chromium, Hexavalent                      ","18540-29-9","6.07E-07                                  ","1.46E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chrysene                                  ","218-01-9  ","6.99E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Cumene (Isopropylbenzene)                 ","98-82-8   ","0.00E+00                                  ","9.59E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Cyanide                                   ","57-12-5   ","0.00E+00                                  ","3.94E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methylenediphenyl Diisocyanate 4,4-       ","101-68-8  ","0.00E+00                                  ","4.32E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dichlorobenzenes                          ","25321-22-6","1.55E-06                                  ","3.11E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Diethanolamine                            ","111-42-2  ","0.00E+00                                  ","1.39E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Chrysene 5-                        ","3697-24-3 ","5.73E-11                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dimethylbenz(a)Anthracene                 ","57-97-6   ","2.71E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dimethylformamide N,N                     ","68-12-2   ","0.00E+00                                  ","1.33E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dibenzo(a,h)Anthracene                    ","53-70-3   ","2.44E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Acetamide                                 ","60-35-5   ","3.99E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dichloroethane, 1,2- (Ethylene Dichloride)","107-06-2  ","1.10E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dichloropropane, 1,2-                     ","78-87-5   ","0.00E+00                                  ","8.93E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dichloropropene, 1,3-                     ","542-75-6  ","1.09E-06                                  ","3.17E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dinitrotoluene, 2,4-                      ","121-14-2  ","1.58E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dioxane, 1,4-                             ","123-91-1  ","1.31E-09                                  ","8.54E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Acrylic Acid                              ","79-10-7   ","0.00E+00                                  ","4.23E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ethylene Glycol                           ","107-21-1  ","0.00E+00                                  ","2.14E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Aldehydes, Unspeciated                    ","E761379   ","1.01E-07                                  ","5.00E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ethylbenzene                              ","100-41-4  ","9.56E-07                                  ","6.69E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ethylene Dibromide                        ","106-93-4  ","8.95E-08                                  ","6.42E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Butadiene 1,3-                            ","106-99-0  ","5.78E-06                                  ","1.15E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ethylene Oxide                            ","75-21-8   ","4.69E-06                                  ","3.93E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ethylhexyl Phthalate, Bis-2-   (DEHP)     ","117-81-7  ","1.09E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Fluoranthene                              ","206-44-0  ","2.64E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Formaldehyde                              ","50-00-0   ","2.20E-06                                  ","1.14E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Glycol Ethers, Unspeciated                ","E651141   ","0.00E+00                                  ","2.10E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Hexamethylene 1,6 Diisocyante             ","822-06-0  ","0.00E+00                                  ","1.76E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Ammonia                                   ","7664-41-7 ","0.00E+00                                  ","5.94E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Hydrogen Fluoride                         ","7664-39-3 ","0.00E+00                                  ","2.07E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HeptaCDD, 1,2,3,4,6,7,8-                  ","35822-46-9","4.54E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HeptaCDF, 1,2,3,4,6,7,8-                  ","67562-39-4","7.00E-09                                  ","3.27E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HeptaCDF, 1,2,3,4,7,8,9-                  ","55673-89-7","9.93E-10                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDD, 1,2,3,4,7,8-                     ","39227-28-6","7.78E-09                                  ","3.49E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDD, 1,2,3,6,7,8-                     ","57653-85-7","8.95E-09                                  ","4.03E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDD, 1,2,3,7,8,9-                     ","19408-74-3","2.04E-08                                  ","9.43E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDF, 1,2,3,4,7,8-                     ","70648-26-9","2.34E-08                                  ","1.30E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDF, 1,2,3,6,7,8-                     ","57117-44-9","2.48E-08                                  ","1.39E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDF, 1,2,3,7,8,9-                     ","72918-21-9","1.12E-08                                  ","5.13E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","HexaCDF, 2,3,4,6,7,8-                     ","60851-34-5","1.29E-08                                  ","5.90E-07                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Hydrogen Chloride                         ","7647-01-0 ","0.00E+00                                  ","3.14E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Indeno(1,2,3-cd) Pyrene                   ","193-39-5  ","3.98E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Lead                                      ","7439-92-1 ","5.11E-09                                  ","6.52E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Manganese                                 ","7439-96-5 ","0.00E+00                                  ","1.41E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Acetaldehyde                              ","75-07-0   ","7.23E-07                                  ","8.52E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Hydrazine                          ","60-34-4   ","1.28E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Tert Butyl Ether                   ","1634-04-4 ","3.52E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Mercury                                   ","7439-97-6 ","0.00E+00                                  ","4.49E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methanol                                  ","67-56-1   ","0.00E+00                                  ","1.31E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Bromide (Bromomethane)             ","74-83-9   ","0.00E+00                                  ","1.76E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Chloride (Chloromethane)           ","74-87-3   ","0.00E+00                                  ","1.78E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Ethyl Ketone (2-Butanone)          ","78-93-3   ","0.00E+00                                  ","7.52E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methyl Isobutyl Ketone                    ","108-10-1  ","0.00E+00                                  ","1.06E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Methylene Chloride                        ","75-09-2   ","2.11E-08                                  ","1.06E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","NHexane                                   ","110-54-3  ","0.00E+00                                  ","1.76E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Naphthalene                               ","91-20-3   ","4.61E-06                                  ","3.51E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Nickel                                    ","7440-02-0 ","3.03E-07                                  ","1.05E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Diethylene Glycol Butyl Ether             ","112-34-5  ","0.00E+00                                  ","1.42E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Acrolein                                  ","107-02-8  ","0.00E+00                                  ","3.71E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","OctaCDD, 1,2,3,4,6,7,8,9-                 ","3268-87-9 ","5.94E-08                                  ","4.52E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","OctaCDF, 1,2,3,4,6,7,8,9-                 ","39001-02-0","8.00E-11                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Acrylonitrile                             ","107-13-1  ","6.66E-11                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","PM2.5 Diesel                              ","MDPM25    ","2.70E-04                                  ","4.19E-01                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Propylene Oxide                           ","75-56-9   ","3.26E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","PentaCDD, 1,2,3,7,8-                      ","40321-76-4","5.62E-08                                  ","4.08E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","PentaCDF, 1,2,3,7,8-                      ","57117-41-6","1.52E-08                                  ","1.01E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","PentaCDF, 2,3,4,7,8-                      ","57117-31-4","7.34E-08                                  ","9.08E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Pentachloronitrobenzene (PCNB)            ","82-68-8   ","4.09E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Pentachlorophenol                         ","87-86-5   ","1.94E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Phenol                                    ","108-95-2  ","0.00E+00                                  ","5.80E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Anthracene                                ","120-12-7  ","7.58E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Antimony                                  ","7440-36-0 ","0.00E+00                                  ","7.39E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Selenium                                  ","7782-49-2 ","0.00E+00                                  ","6.95E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Styrene                                   ","100-42-5  ","0.00E+00                                  ","4.39E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Triethylamine                             ","121-44-8  ","0.00E+00                                  ","1.08E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trimethylbenzenes, Unspeciated            ","25551-13-7","0.00E+00                                  ","2.03E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","TetraCDD, 2,3,7,8-                        ","1746-01-6 ","3.62E-08                                  ","2.33E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","TetraCDF, 2,3,7,8-                        ","51207-31-9","2.95E-08                                  ","2.14E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Tetrachloroethylene (Perchloroethylene)   ","127-18-4  ","1.46E-07                                  ","5.04E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Toluene                                   ","108-88-3  ","0.00E+00                                  ","3.49E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trichloroethane, 1,1,1-                   ","71-55-6   ","0.00E+00                                  ","1.66E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Arsenic                                   ","7440-38-2 ","1.06E-06                                  ","3.82E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trichloroethylene                         ","79-01-6   ","2.37E-09                                  ","6.82E-04                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trichlorophenol, 2,4,6-                   ","88-06-2   ","2.93E-13                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Vinyl Chloride                            ","75-01-4   ","1.14E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Xylenes (Mixed Isomers)                   ","1330-20-7 ","0.00E+00                                  ","4.19E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Pentachlorobiphenyls, Unspeciated         ","25429-29-2","3.41E-08                                  ","2.87E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Tetrachlorobiphenyls, Unspeciated         ","26914-33-0","1.60E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Trichlorobiphenyl 2,4,4'-                 ","7012-37-5 ","1.01E-11                                  ","6.87E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Monochlorobiphenyl 2-                     ","2051-60-7 ","8.18E-14                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(a)Fluoranthene                      ","203-33-8  ","1.58E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(G,H,I)Perylene                      ","191-24-2  ","1.03E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Dichlorobiphenyl 4,4'-                    ","2050-68-2 ","3.58E-14                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzofluoranthenes, Unspeciated           ","56832-73-6","7.19E-09                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzene                                   ","71-43-2   ","5.27E-06                                  ","5.25E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(a)Anthracene                        ","56-55-3   ","2.11E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(a)Pyrene                            ","50-32-8   ","7.62E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(b)Fluoranthene                      ","205-99-2  ","3.56E-07                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzo(k)Fluoranthene                      ","207-08-9  ","1.12E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Benzyl chloride                           ","100-44-7  ","2.83E-09                                  ","8.56E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Beryllium                                 ","7440-41-7 ","2.52E-08                                  ","1.10E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Bromoform (Tribromomethane)               ","75-25-2   ","2.80E-12                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Chloroacetophenone 2-                     ","532-27-4  ","0.00E+00                                  ","2.61E-05                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Cobalt                                    ","7440-48-4 ","6.48E-07                                  ","2.79E-02                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Cresol Mixed Isomers                      ","1319-77-3 ","0.00E+00                                  ","9.90E-06                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Cadmium                                   ","7440-43-9 ","1.44E-07                                  ","9.24E-03                                   "
"Hennepin","27-053-1054001","23834   ","479600.3 / 4979800.3","Carbon Tetrachloride                      ","56-23-5   ","1.99E-09                                  ","2.54E-06                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Trimethylbenzene 1,2,4-                   ","95-63-6   ","0.00E+00                                  ","2.21E-04                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Chlorine                                  ","7782-50-5 ","0.00E+00                                  ","7.10E-02                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Chlorobenzene                             ","108-90-7  ","0.00E+00                                  ","2.10E-04                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Chloroform (Trichloromethane)             ","67-66-3   ","2.80E-06                                  ","8.08E-04                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Methylcholanthrene 3-                     ","56-49-5   ","7.55E-10                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Chromium, Hexavalent                      ","18540-29-9","6.31E-07                                  ","1.52E-02                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Chrysene                                  ","218-01-9  ","7.07E-08                                  ","0.00E+00                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Cumene (Isopropylbenzene)                 ","98-82-8   ","0.00E+00                                  ","9.22E-06                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Cyanide                                   ","57-12-5   ","0.00E+00                                  ","3.97E-02                                   "
"Hennepin","27-053-1054001","23875   ","479274.9 / 4979880.2","Methylenediphenyl Diisocyanate 4,4-       ","101-68-8  ","0.00E+00                                  ","5.17E-06                                   "
